#group,false,false,true,true,false,false,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string
#default,_result,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,cpu,host
,,242,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:06Z,0,time_softirq,cpu,cpu2,rsavage.prod
,,242,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:16Z,0,time_softirq,cpu,cpu2,rsavage.prod
,,242,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:27Z,0,time_softirq,cpu,cpu2,rsavage.prod
,,242,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:37Z,0,time_softirq,cpu,cpu2,rsavage.prod
,,242,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:46Z,0,time_softirq,cpu,cpu2,rsavage.prod
,,242,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:57Z,0,time_softirq,cpu,cpu2,rsavage.prod
,,242,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:07Z,0,time_softirq,cpu,cpu2,rsavage.prod
,,242,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:17Z,0,time_softirq,cpu,cpu2,rsavage.prod
,,242,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:27Z,0,time_softirq,cpu,cpu2,rsavage.prod
,,242,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:37Z,0,time_softirq,cpu,cpu2,rsavage.prod
,,242,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:47Z,0,time_softirq,cpu,cpu2,rsavage.prod
,,242,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:57Z,0,time_softirq,cpu,cpu2,rsavage.prod
,,242,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:22:07Z,0,time_softirq,cpu,cpu2,rsavage.prod
,,242,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:22:17Z,0,time_softirq,cpu,cpu2,rsavage.prod
,,242,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:22:27Z,0,time_softirq,cpu,cpu2,rsavage.prod
,,242,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:22:37Z,0,time_softirq,cpu,cpu2,rsavage.prod

#group,false,false,true,true,false,false,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string
#default,_result,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,cpu,host
,,243,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:00Z,11.727931982995749,usage_system,cpu,cpu-total,bigsur.prod
,,243,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:10Z,11.408556417312985,usage_system,cpu,cpu-total,bigsur.prod
,,243,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:20Z,11.460674157303371,usage_system,cpu,cpu-total,bigsur.prod
,,243,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:30Z,11.617426139208813,usage_system,cpu,cpu-total,bigsur.prod
,,243,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:40Z,11.244377811094452,usage_system,cpu,cpu-total,bigsur.prod
,,243,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:50Z,11.544227886056971,usage_system,cpu,cpu-total,bigsur.prod
,,243,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:00Z,11.719140429785108,usage_system,cpu,cpu-total,bigsur.prod
,,243,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:10Z,11.567351026539809,usage_system,cpu,cpu-total,bigsur.prod
,,243,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:20Z,11.557663504742886,usage_system,cpu,cpu-total,bigsur.prod
,,243,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:30Z,11.730865432716358,usage_system,cpu,cpu-total,bigsur.prod
,,243,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:40Z,11.5,usage_system,cpu,cpu-total,bigsur.prod
,,243,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:50Z,11.530765382691346,usage_system,cpu,cpu-total,bigsur.prod
,,243,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:00Z,11.697075731067233,usage_system,cpu,cpu-total,bigsur.prod
,,243,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:10Z,12.243878060969514,usage_system,cpu,cpu-total,bigsur.prod
,,243,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:20Z,11.425,usage_system,cpu,cpu-total,bigsur.prod
,,243,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:30Z,11.677919479869967,usage_system,cpu,cpu-total,bigsur.prod
,,243,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:40Z,11.413586413586414,usage_system,cpu,cpu-total,bigsur.prod
,,243,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:50Z,11.283462596947711,usage_system,cpu,cpu-total,bigsur.prod
,,243,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:00Z,11.947013246688329,usage_system,cpu,cpu-total,bigsur.prod
,,243,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:10Z,11.869065467266367,usage_system,cpu,cpu-total,bigsur.prod
,,243,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:20Z,11.275,usage_system,cpu,cpu-total,bigsur.prod
,,243,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:30Z,11.530765382691346,usage_system,cpu,cpu-total,bigsur.prod
,,243,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:40Z,11.480740370185092,usage_system,cpu,cpu-total,bigsur.prod
,,243,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:50Z,11.41929035482259,usage_system,cpu,cpu-total,bigsur.prod
,,243,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:22:00Z,12.05,usage_system,cpu,cpu-total,bigsur.prod
,,243,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:22:10Z,11.605802901450726,usage_system,cpu,cpu-total,bigsur.prod
,,243,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:22:20Z,11.39145640769423,usage_system,cpu,cpu-total,bigsur.prod
,,243,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:22:30Z,13.216520650813516,usage_system,cpu,cpu-total,bigsur.prod
,,243,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:22:40Z,12.443778110944528,usage_system,cpu,cpu-total,bigsur.prod

#group,false,false,true,true,false,false,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string
#default,_result,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,cpu,host
,,244,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:01Z,1060891.71875,time_active,cpu,cpu3,tahoecity.prod
,,244,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:11Z,1060892,time_active,cpu,cpu3,tahoecity.prod
,,244,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:21Z,1060892.2578125,time_active,cpu,cpu3,tahoecity.prod
,,244,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:31Z,1060892.5546875,time_active,cpu,cpu3,tahoecity.prod
,,244,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:41Z,1060892.8125,time_active,cpu,cpu3,tahoecity.prod
,,244,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:51Z,1060893.1328125,time_active,cpu,cpu3,tahoecity.prod
,,244,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:01Z,1060893.390625,time_active,cpu,cpu3,tahoecity.prod
,,244,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:11Z,1060893.671875,time_active,cpu,cpu3,tahoecity.prod
,,244,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:21Z,1060893.9453125,time_active,cpu,cpu3,tahoecity.prod
,,244,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:31Z,1060894.25,time_active,cpu,cpu3,tahoecity.prod
,,244,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:41Z,1060894.5234375,time_active,cpu,cpu3,tahoecity.prod
,,244,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:51Z,1060894.859375,time_active,cpu,cpu3,tahoecity.prod
,,244,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:01Z,1060895.1484375,time_active,cpu,cpu3,tahoecity.prod
,,244,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:11Z,1060895.4609375,time_active,cpu,cpu3,tahoecity.prod
,,244,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:21Z,1060895.7109375,time_active,cpu,cpu3,tahoecity.prod
,,244,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:31Z,1060896.0234375,time_active,cpu,cpu3,tahoecity.prod
,,244,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:41Z,1060896.3671875,time_active,cpu,cpu3,tahoecity.prod
,,244,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:51Z,1060896.6640625,time_active,cpu,cpu3,tahoecity.prod
,,244,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:01Z,1060897.09375,time_active,cpu,cpu3,tahoecity.prod
,,244,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:11Z,1060897.3984375,time_active,cpu,cpu3,tahoecity.prod
,,244,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:21Z,1060897.8125,time_active,cpu,cpu3,tahoecity.prod
,,244,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:31Z,1060898.125,time_active,cpu,cpu3,tahoecity.prod
,,244,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:41Z,1060898.53125,time_active,cpu,cpu3,tahoecity.prod
,,244,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:51Z,1060898.8515625,time_active,cpu,cpu3,tahoecity.prod
,,244,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:22:01Z,1060899.2421875,time_active,cpu,cpu3,tahoecity.prod
,,244,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:22:11Z,1060899.5234375,time_active,cpu,cpu3,tahoecity.prod
,,244,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:22:21Z,1060899.8046875,time_active,cpu,cpu3,tahoecity.prod
,,244,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:22:31Z,1060900.1015625,time_active,cpu,cpu3,tahoecity.prod
,,244,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:22:41Z,1060900.4140625,time_active,cpu,cpu3,tahoecity.prod

#group,false,false,true,true,false,false,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string
#default,_result,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,cpu,host
,,245,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:00Z,0,usage_nice,cpu,cpu-total,bigsur.prod
,,245,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:10Z,0,usage_nice,cpu,cpu-total,bigsur.prod
,,245,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:20Z,0,usage_nice,cpu,cpu-total,bigsur.prod
,,245,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:30Z,0,usage_nice,cpu,cpu-total,bigsur.prod
,,245,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:40Z,0,usage_nice,cpu,cpu-total,bigsur.prod
,,245,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:50Z,0,usage_nice,cpu,cpu-total,bigsur.prod
,,245,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:00Z,0,usage_nice,cpu,cpu-total,bigsur.prod
,,245,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:10Z,0,usage_nice,cpu,cpu-total,bigsur.prod
,,245,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:20Z,0,usage_nice,cpu,cpu-total,bigsur.prod
,,245,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:30Z,0,usage_nice,cpu,cpu-total,bigsur.prod
,,245,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:40Z,0,usage_nice,cpu,cpu-total,bigsur.prod
,,245,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:50Z,0,usage_nice,cpu,cpu-total,bigsur.prod
,,245,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:00Z,0,usage_nice,cpu,cpu-total,bigsur.prod
,,245,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:10Z,0,usage_nice,cpu,cpu-total,bigsur.prod
,,245,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:20Z,0,usage_nice,cpu,cpu-total,bigsur.prod
,,245,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:30Z,0,usage_nice,cpu,cpu-total,bigsur.prod
,,245,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:40Z,0,usage_nice,cpu,cpu-total,bigsur.prod
,,245,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:50Z,0,usage_nice,cpu,cpu-total,bigsur.prod
,,245,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:00Z,0,usage_nice,cpu,cpu-total,bigsur.prod
,,245,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:10Z,0,usage_nice,cpu,cpu-total,bigsur.prod
,,245,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:20Z,0,usage_nice,cpu,cpu-total,bigsur.prod
,,245,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:30Z,0,usage_nice,cpu,cpu-total,bigsur.prod
,,245,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:40Z,0,usage_nice,cpu,cpu-total,bigsur.prod
,,245,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:50Z,0,usage_nice,cpu,cpu-total,bigsur.prod
,,245,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:22:00Z,0,usage_nice,cpu,cpu-total,bigsur.prod
,,245,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:22:10Z,0,usage_nice,cpu,cpu-total,bigsur.prod
,,245,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:22:20Z,0,usage_nice,cpu,cpu-total,bigsur.prod
,,245,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:22:30Z,0,usage_nice,cpu,cpu-total,bigsur.prod
,,245,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:22:40Z,0,usage_nice,cpu,cpu-total,bigsur.prod

#group,false,false,true,true,false,false,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string
#default,_result,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,cpu,host
,,246,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:00Z,82.54563640910227,usage_idle,cpu,cpu-total,bigsur.prod
,,246,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:10Z,83.08731548661495,usage_idle,cpu,cpu-total,bigsur.prod
,,246,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:20Z,82.92134831460675,usage_idle,cpu,cpu-total,bigsur.prod
,,246,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:30Z,82.7741612418628,usage_idle,cpu,cpu-total,bigsur.prod
,,246,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:40Z,83.0584707646177,usage_idle,cpu,cpu-total,bigsur.prod
,,246,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:50Z,82.80859570214892,usage_idle,cpu,cpu-total,bigsur.prod
,,246,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:00Z,82.55872063968016,usage_idle,cpu,cpu-total,bigsur.prod
,,246,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:10Z,82.59889834752128,usage_idle,cpu,cpu-total,bigsur.prod
,,246,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:20Z,82.02695956065901,usage_idle,cpu,cpu-total,bigsur.prod
,,246,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:30Z,82.56628314157078,usage_idle,cpu,cpu-total,bigsur.prod
,,246,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:40Z,82.825,usage_idle,cpu,cpu-total,bigsur.prod
,,246,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:50Z,82.71635817908954,usage_idle,cpu,cpu-total,bigsur.prod
,,246,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:00Z,82.52936765808548,usage_idle,cpu,cpu-total,bigsur.prod
,,246,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:10Z,80.70964517741129,usage_idle,cpu,cpu-total,bigsur.prod
,,246,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:20Z,82.975,usage_idle,cpu,cpu-total,bigsur.prod
,,246,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:30Z,82.7456864216054,usage_idle,cpu,cpu-total,bigsur.prod
,,246,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:40Z,83.04195804195804,usage_idle,cpu,cpu-total,bigsur.prod
,,246,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:50Z,83.23742807105329,usage_idle,cpu,cpu-total,bigsur.prod
,,246,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:00Z,81.97950512371906,usage_idle,cpu,cpu-total,bigsur.prod
,,246,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:10Z,82.10894552723639,usage_idle,cpu,cpu-total,bigsur.prod
,,246,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:20Z,83.325,usage_idle,cpu,cpu-total,bigsur.prod
,,246,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:30Z,82.84142071035518,usage_idle,cpu,cpu-total,bigsur.prod
,,246,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:40Z,82.99149574787394,usage_idle,cpu,cpu-total,bigsur.prod
,,246,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:50Z,83.13343328335831,usage_idle,cpu,cpu-total,bigsur.prod
,,246,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:22:00Z,81.7,usage_idle,cpu,cpu-total,bigsur.prod
,,246,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:22:10Z,82.69134567283642,usage_idle,cpu,cpu-total,bigsur.prod
,,246,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:22:20Z,83.0127404446665,usage_idle,cpu,cpu-total,bigsur.prod
,,246,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:22:30Z,78.82352941176471,usage_idle,cpu,cpu-total,bigsur.prod
,,246,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:22:40Z,79.61019490254873,usage_idle,cpu,cpu-total,bigsur.prod

#group,false,false,true,true,false,false,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string
#default,_result,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,cpu,host
,,247,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:01Z,0,time_softirq,cpu,cpu3,tahoecity.prod
,,247,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:11Z,0,time_softirq,cpu,cpu3,tahoecity.prod
,,247,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:21Z,0,time_softirq,cpu,cpu3,tahoecity.prod
,,247,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:31Z,0,time_softirq,cpu,cpu3,tahoecity.prod
,,247,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:41Z,0,time_softirq,cpu,cpu3,tahoecity.prod
,,247,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:51Z,0,time_softirq,cpu,cpu3,tahoecity.prod
,,247,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:01Z,0,time_softirq,cpu,cpu3,tahoecity.prod
,,247,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:11Z,0,time_softirq,cpu,cpu3,tahoecity.prod
,,247,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:21Z,0,time_softirq,cpu,cpu3,tahoecity.prod
,,247,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:31Z,0,time_softirq,cpu,cpu3,tahoecity.prod
,,247,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:41Z,0,time_softirq,cpu,cpu3,tahoecity.prod
,,247,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:51Z,0,time_softirq,cpu,cpu3,tahoecity.prod
,,247,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:01Z,0,time_softirq,cpu,cpu3,tahoecity.prod
,,247,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:11Z,0,time_softirq,cpu,cpu3,tahoecity.prod
,,247,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:21Z,0,time_softirq,cpu,cpu3,tahoecity.prod
,,247,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:31Z,0,time_softirq,cpu,cpu3,tahoecity.prod
,,247,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:41Z,0,time_softirq,cpu,cpu3,tahoecity.prod
,,247,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:51Z,0,time_softirq,cpu,cpu3,tahoecity.prod
,,247,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:01Z,0,time_softirq,cpu,cpu3,tahoecity.prod
,,247,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:11Z,0,time_softirq,cpu,cpu3,tahoecity.prod
,,247,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:21Z,0,time_softirq,cpu,cpu3,tahoecity.prod
,,247,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:31Z,0,time_softirq,cpu,cpu3,tahoecity.prod
,,247,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:41Z,0,time_softirq,cpu,cpu3,tahoecity.prod
